OSM_ID;type;lat;lon;addr:postcode;addr:street;addr:housenumber;amenity;name;opening_hours;cuisine
4095987434;node;47.4891927;8.7028247;8406;Zürcherstrasse;208;restaurant;Il Sapore;;"swiss;italian;pizza"
4095987435;node;47.5270733;8.7515018;8404;Reutlingerstrasse;67;restaurant;Wirtschaft Zur Eintracht;;regional
4095987436;node;47.4935044;8.7154825;8406;Tössfeldstrasse;10;restaurant;Pasta E Piu;;
4095987437;node;47.4967438;8.6763834;8408;Neuburgstrasse;63;restaurant;Neuburg;"We-Sa 11:00-14:00,17:30-23:00; Su 11:00-22:00; Mo,Tu off";"regional;barbecue;fine_dining;fondue"
4095987438;node;47.5169456;8.684791;8408;Maienriedweg;42;restaurant;Grotto Maienried;;ticinese
4109460415;node;47.5004248;8.7226484;8400;Rudolfstrasse;15;restaurant;Argentina;"Mo-Sa 10:00-24:00; Su,PH 10:00-22:00";steak_house
4125136764;node;47.4763352;8.7041609;8406;Zürcherstrasse;322;restaurant;By Elvis;;
4127859153;node;47.4944515;8.7583632;8404;Rudolf-Diesel-Strasse;19;restaurant;Coop Restaurant;"Mo-Sa 08:00-20:00; PH off";german
4143671995;node;47.4945371;8.7118663;8406;Zürcherstrasse;57;cafe;Rüzgar;;
4143671996;node;47.4944763;8.711754;8406;Zürcherstrasse;59;fast_food;Anadolu Imbiss;;kebab
4145958789;node;47.4993039;8.745775;8400;Werkstrasse;16;restaurant;Billardcenter Borsalino;"Mo-Th 14:00-24:00; Fr-Sa 14:00-02:00, Su 14:00-24:00";
4153947940;node;47.5014552;8.7208153;8400;Wartstrasse;32;fast_food;Fabi Imbiss;"Mo-Sa 10:00-23:00; Su 17:00-23:00";kebab
4153947942;node;47.5010717;8.721227;8400;Wartstrasse;21;restaurant;Maharaja Curry;"Mo-Fr 11:30-14:00,18:00-23:00; Sa 18:00-23:00";
4189897373;node;47.489682;8.7034206;8406;Zürcherstrasse;198;pub;Destiny 1;;
4198831696;node;47.4978328;8.7283764;8400;Technikumstrasse;46;pub;Couleur Bar;;
4232449290;node;47.5115458;8.6810461;8408;Euelstrasse;48;cafe;Café Wyden;"Mo-Fr 08:00-17:00; Sa 08:00-12:00";
4238364555;node;47.4980708;8.7437277;8400;St. Gallerstrasse;78;fast_food;Toodog Sushi;"Mo-Fr 11:00-14:00, 17:00-22:00; Sa 17:00-22:00";sushi
4350890743;node;47.4843034;8.7641677;;;;cafe;Café Mélange;Mo-Fr 14:00-18:00;coffee_shop
4358977790;node;47.4998234;8.7308762;8400;Unterer Graben;33;fast_food;Chickeria;"Mo-Th 06:30-22:00, Fr-Sa 06:30-24:00; Su 20:00-22:00; PH off";chicken
4395329570;node;47.4938563;8.7417544;;;;fast_food;Weroz;"Mo-Sa 10:00-22:00; Su 11:00-21:00";
4395329572;node;47.4938554;8.7420444;;;;cafe;Sport Café;;
4395329573;node;47.4930072;8.7433443;8400;Tösstalstrasse;89;fast_food;La Pizza Pasta;;"kebab;pizza;teigwaren"
4395329576;node;47.4907272;8.7471475;;;;restaurant;Victoria;"Mo-Sa 08:00-22:00; Su 10:00-22:00";pizza
4395329789;node;47.4841776;8.7597092;;;;restaurant;Sultan;;
4395329792;node;47.4837102;8.7606874;8405;Tösstalstrasse;249;restaurant;Taste of Asia;;asian
4395329798;node;47.483071;8.7610753;;;;pub;Krone Pub;;
4417689793;node;47.5049501;8.717907;;;;fast_food;Domino's Pizza;"Mo-Th 11:00-13:30, 17:00-23:00; Fr 11:00-13:30, 17:00-23:55; Sa 11:00-23:55; Su 11:00-23:00";pizza
4434577593;node;47.5002649;8.7266443;8400;Stadthausstrasse;12;restaurant;Villa Duchessa;"Mo-Sa 10:00-23:30; Su 10:30-23:00";italian
4456693165;node;47.4974593;8.761694;8404;Industriestrasse;44;fast_food;Migros Take-Away;"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off";
4456693170;node;47.5027681;8.7638016;;;;fast_food;Nuu’s Thai Kitchen;;thai
4456693174;node;47.503697;8.7638892;;;;cafe;Da Cristina;;
4471606845;node;47.5043819;8.7723984;;;;fast_food;Allmanns Trend Food;;
4486137546;node;47.519068;8.7203977;8400;Schaffhauserstrasse;152;restaurant;Migros Restaurant;;
4486137563;node;47.5116104;8.7212509;8400;Loorstrasse;31;fast_food;Rosen;"Mo-Fr 11:00-14:30, 17:00-23:00; Sa-Su 11:00-23:00";turkish
4585119394;node;47.4965532;8.7463082;8400;Oberer Deutweg;4;pub;Molly Malone;;
4808524921;node;47.4993549;8.730441;8400;Obergasse;32;pub;Hi und da;"Su-Mo off; Tu-Th 09:00-22:30; Fr-Sa 09:00-00:00";
4816412578;node;47.5109569;8.692696;;;;restaurant;Bären;;
4816412579;node;47.5109301;8.6937446;;;;restaurant;Da Cosimo;;pizza
4868065118;node;47.4782038;8.6987396;8406;Dättnauerstrasse;26;restaurant;Ziegelhütte;"Fr,Sa 18:00+ open ""bei Anlass""";
4879747524;node;47.5018878;8.7734895;8409;Stegackerstrasse;14;restaurant;Santa Rosa;;"pizza;italian"
4885628315;node;47.5008327;8.7262681;;;;fast_food;Beans & Balls;Tu-Fr 09:00-16:00;"coffee_shop;bowls"
4885628316;node;47.5008974;8.7262466;;;;fast_food;Thaifood Like;;thai
4885628318;node;47.5009606;8.7262267;;;;fast_food;Yosry’s ägyptischer Imbiss;"Mo-We 11:30-17:00; Th-Fr 11:30-15:00, 18:00-20:00; Sa 11:30-17:00";egyptian
4952008723;node;47.5054212;8.7146463;8400;Bürglistrasse;31;restaurant;Saffron;"Mo-Fr 11:30-14:00, 17:30-23:00; Sa 17:30-23:00; Su 17:30-22:30";indian
4985409623;node;47.4991094;8.724715;8400;Untertor;33;fast_food;Burger King;Su-We 10:30-24:00, Th 10:30-01:00, Fr 10:30-05:00, Sa 10:30-06:00;burger
5105876560;node;47.4833624;8.7048969;;;;cafe;Bistro Auwiesen;"Mo-Fr 08:30-14:00,16:30-21:00; Sa 10:00-14:00";
5109346567;node;47.4905043;8.7047391;8406;Zürcherstrasse;162;restaurant;Çakllani;"Mo-Th 08:00-22:00; Fr-Sa 08:00-24:00, Su 08:00-22:00";balkan
5109346573;node;47.4924275;8.7069041;;;;restaurant;Lani;;
5112759070;node;47.5004004;8.7250816;;;;cafe;COALMINE Café;"Mo-Fr 08:00-19:00; Sa 11:00-16:00";
5144542839;node;47.5017958;8.7535976;8404;Hegistrasse;35b;fast_food;Mira Mare;;"pizza;italian"
5205863978;node;47.4912931;8.7340645;;;;restaurant;Incontro;;"italian;pizza"
5219634725;node;47.4984412;8.72724;;;;restaurant;Terracina;;"italian;noodle;pizza"
5250896232;node;47.4927256;8.7121796;;;;restaurant;Grütli;;
5320192449;node;47.4624948;8.7146159;8310;Rossbergstrasse;41;restaurant;Restaurant Rossberg;;regional
5380764624;node;47.4858482;8.7631807;8405;Hinterdorfstrasse;48;cafe;Erb;Mo-Sa 07:30-18:30;regional
5575895524;node;47.4886565;8.8038259;8352;Räterschenstrasse;34;restaurant;Wirtschaft zum Landhaus;We-Sa 11:00-22:00, Su-Tu off;
5715924417;node;47.5089085;8.6921959;8408;Wieshofstrasse;44;restaurant;Monte Civetta;;"pizza;italian"
5762237953;node;47.4984965;8.7321395;8400;Neustadtgasse;1a;cafe;Roxy Vinyl Cafe;"Tu-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:00-18:00";
5770385050;node;47.4844248;8.7628281;;;;fast_food;Gold Kugel;Mo-Sa 10:00-21:00;kebab
5770385052;node;47.4963916;8.7458858;;;;restaurant;Sherazad;;pizza
5995223146;node;47.5001836;8.7329684;;;;cafe;doode Coffee World;"Mo,Tu 00:00-19:00; We-Sa 08:30-22:00; Su 10:00-17:00";
6063274103;node;47.49523;8.7503609;;;;restaurant;House of Grill;Tu-Su 11:00-23:00;
6063274104;node;47.4951468;8.7505642;;;;fast_food;Domino's Pizza;"Mo-Fr 11:00-13:30,17:00-24:00; Sa 11:00-24:00; Su 11:00-23:00";pizza
6082078700;node;47.5007586;8.7201508;8400;;;restaurant;Tandoor Restaurant + Takeaway;Mo-Sa 10:00-20:00;indian
6223030513;node;47.4979133;8.7292552;;Technikumstrasse;32;fast_food;Hasan's Sandwich;"Mo-Sa 11:00-20:30; Su off";
6269893385;node;47.5135566;8.7153827;8400;;;restaurant;Restaurant Schwimmbad Wolfensberg;;
6504247617;node;47.5040568;8.7638139;;;;fast_food;Frischtheke;;
6510465867;node;47.49246;8.7084259;;Zürcherstrasse;89;fast_food;Pizza con Amore;;pizza
6815281822;node;47.5058789;8.7302519;;;;cafe;JC's Housecafe;Mo-Fr 08:00-18:00;
7091616935;node;47.5026752;8.7199275;8400;Tellstrasse;15;restaurant;Fondue Keller;Tu-Su 17:00-23:00;"swiss;fondue;raclette"
7231454924;node;47.499484;8.719732;8400;Schützenstrasse;10;restaurant;Wintimomo;Mo-Fr 11:00-14:00;
7260721504;node;47.498676;8.7279703;;Metzggasse;10;cafe;CUBE3;"Mo,We-Th,Sa 08:00-23:45; Tu,Fr 07:00-23:45; Su off";
7312246385;node;47.5090675;8.7172061;8400;;;restaurant;Ristorante ConCordia;Mo-Sa 11:00-14:00, 17:30-23:00;italian
7438158319;node;47.5181024;8.7205033;;;;cafe;Conditorei Bäckerei Spatz;;
7438158320;node;47.5188724;8.7207062;;;;cafe;Coffee Box Snack Bar;;
7439496294;node;47.5105886;8.6951108;;;;restaurant;Kebab Treff;;kebab
7503079102;node;47.4984124;8.7240672;8400;Archplatz;2;restaurant;Asiaway Restaurant;Mo-Sa 11:30-14:00,17:30-22:00;
7503079115;node;47.4984097;8.7245477;;;;fast_food;ARCHiE Hot Dog Factory;;hot_dog
7503079116;node;47.4983773;8.7239922;8400;Archplatz;2;fast_food;Asiaway Lounge;Mo-Sa 11:00-22:00;
7503079118;node;47.4979542;8.7243914;8400;Archplatz;2;cafe;Café Archhöfe;"Mo-Fr 09:00-20:00; Sa 09:00-18:00";
7632693412;node;47.4894776;8.7031772;8406;Zürcherstrasse;200;restaurant;My Home;Mo-Su 06:30-21:00;
7685026291;node;47.498982;8.7202505;;;;restaurant;Migros Restaurant;"Mo-Fr 08:00-20:00; Sa 08:00-18:00";
7815260385;node;47.5007543;8.726594;8400;Stadthausstrasse;10B;restaurant;Cross;;barbecue
7826688994;node;47.4937731;8.7106155;8406;Untere Briggerstrasse;79;restaurant;Industriehalle;Tu-Su 12:00-04:00;pizza
7845978708;node;47.4940136;8.7110655;;Zürcherstrasse;65;restaurant;Big Burger;;burger
7845978713;node;47.4970473;8.7010077;8406;Schlosstalstrasse;68;restaurant;Indian King with Pizza;"Mo-Fr 11:30-14:00,17:30-22:00; Sa,Su 17:00-22:00";"indian;pizza"
7858249070;node;47.4992908;8.7266065;8400;Marktgasse;61;restaurant;Brasserie Reh;"Mo-Th 08:00-22:00; Fr, Sa 08:00-23:00; Su 09:30-19:00";"brasserie;french"
7969145588;node;47.5054454;8.7174598;8400;Wülflingerstrasse;36;restaurant;Wildrose Bistro;We-Fr 17:00+;
7992692128;node;47.5035992;8.7276785;;;;restaurant;Grüner Saal;"Mo-Fr 11:00-14:00; PH off";
8128785390;node;47.4980566;8.7304657;8400;Technikumstrasse;12;restaurant;Jimmy's;"Tu-Th 11:00-22:30; Fr-Sa 11:00-24:00; Su 11:00-22:30";"burger;steak_house"
8199027204;node;47.5181922;8.7200889;8400;Schaffhauserstrasse;152;restaurant;Hans im Glück;Mo-Su 11:00-23:00;burger
8519878955;node;47.5077003;8.7554769;;;;restaurant;Oberi Pizza;"Mo 17:00-22:00; Tu-Th 11:00-13:30,17:00-22:00; Fr 11:00-13:30,17:00-23:00; Sa 17:00-23:00; PH,Su 15:00-22:00";pizza
8550952236;node;47.4986696;8.7308996;;Unterer Graben;7;fast_food;BurgerChuchi;"Mo-Th 10:00-20:00; Fr-Sa 10:00-21:00; Su off";burger
8874899713;node;47.5012179;8.7209909;;;;restaurant;Tayyeb Burger;"Tu-Th 11:00-14:00,17:00-21:00; Fr 15:00-21:00; Sa,Su 12:00-21:00";burger
9040336569;node;47.4778386;8.6986122;8406;Dättnauerstrasse;9;cafe;Kafi Ziegelstei;Tu-Su 09:00-17:00;
9097117333;node;47.4983164;8.7546036;8404;St. Gallerstrasse;170;restaurant;Erpot;;
9340288325;node;47.5009563;8.7238195;;;;fast_food;Negishi Sushi Bar;Mo-Su 10:00-21:00;sushi
9340288327;node;47.5009786;8.7240948;;;;fast_food;Frau Hund;"Mo-Fr 06:00-21:00; Sa 08:00-20:00; Su 10:00-20:00";hot_dog
9454867847;node;47.5015424;8.7206897;;;;restaurant;70/30;"Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 11:00-23:00; Su 11:00-18:00";
9578980149;node;47.5030544;8.7637272;;;;fast_food;Alfresco Pizza Kurier;;"pizza;italian"
9581108183;node;47.4990053;8.7302299;8400;Obergasse;15;restaurant;China Bowl;"Mo-Sa 11:00-22:30; Su 17:00-22:30";chinese
9651267228;node;47.4945709;8.7577932;8404;Rudolf-Diesel-Strasse;19;fast_food;McDonald's;Mo-Sa 08:00-22:00;burger
9655661531;node;47.4996816;8.7235638;;;;fast_food;Suan Long;"Mo-Fr 09:00-21:00; Sa,Su 10:00-20:00";chinese
9655661532;node;47.4997134;8.7235212;;;;fast_food;City Grill;"Mo-Fr 06:00-22:00; Sa 07:00-22:00; Su 08:00-22:00";kebab
9655661535;node;47.4996204;8.7235208;;;;fast_food;Tenz Momo;"Mo-Fr 07:00-22:00; Sa,Su 10:00-21:00";asian
9655661536;node;47.4996523;8.7235447;;;;fast_food;Oh My Greek;;greek
9708663946;node;47.4957497;8.7649323;8404;Fröschenweidstrasse;10;restaurant;Viet Long;Mo-Fr 11:00-13:30;vietnamese
9813646886;node;47.5036312;8.7619351;8404;Barbara-Reinhart-Strasse;18;restaurant;Kafi Theodor;;coffee_shop
9860737813;node;47.5107247;8.7230168;8400;Rosentalstrasse;65;restaurant;oh' bois;"Mo-Fr 09:00-16:30; Sa-Su 11:00-16:30; PH 11:00-16:30";
9880301426;node;47.4992923;8.7234586;8400;Bahnhofplatz;3;restaurant;Coop Restaurant Winterthur City;;
9890092428;node;47.5064698;8.7286606;;;;cafe;Bistro 15;Mo-Su 07:30-19:00;
9916802629;node;47.4942761;8.7341936;8400;Zeughausstrasse;52;cafe;Rauke;Mo-Sa 09:00-16:00;regional
9972711523;node;47.4990964;8.7209641;;;;cafe;Loilly;"Mo-Fr 08:00-20:00; Sa 08:00-18:00";bubble_tea
10082330824;node;47.4939501;8.7419256;;;;fast_food;;;
10083420039;node;47.493257;8.7606172;;;;fast_food;MoBeeThai;Tu-Fr 11:00-14:00;
10114694925;node;47.4960949;8.7496999;;;;fast_food;Aymez Grill House;"Mo-Sa 09:00-23:00; Su 11:00-23:00";
10141182877;node;47.4984926;8.7236875;8400;Archstrasse;4;cafe;Blumen-Café Fany;Mo-Sa 08:00-18:00;
10570538138;node;47.4995056;8.7283165;;Marktgasse;37;cafe;Cafè Spettacolo;"Mo-Fr 06:00-20:00; Sa 06:00-22:00; Su 08:00-18:00";
10614201722;node;47.4999092;8.7317937;;Obertor;27;restaurant;Sumak Sumak;"Mo 11:00-21:30; Tu-Th 11:00-22:00; Fr-Sa 11:00-22:30; Su off";turkish
10649464133;node;47.4981488;8.7324907;;General-Guisan-Strasse;1;fast_food;A Modo Mio;"Mo 11:00-14:00; Tu-Th 11:00-14:00,17:00-22:00; Fr-Sa 11:00-14:00,17:00-22:30; Su 17:00-22:00";
10649464134;node;47.4999829;8.7328524;;;;restaurant;Cha Yen Bubble Tea;"Mo,Su off; Tu-Sa 11:30-18:30";
10649506774;node;47.4982238;8.7325352;;General-Guisan-Strasse;1;restaurant;Thai Take Away;"Mo-Th 10:00-22:00; Fr-Sa 10:00-21:00; Su off";
10908421505;node;47.4953458;8.7181533;;Lagerplatz;4;pub;brewhouse Winterthur;"Su-Th 11:00-22:00; Fr,Sa 11:00-24:00";
28249708;way;;;;Wieshofstrasse;109;restaurant;Tössrain;;regional
34283130;way;;;;Eschenbergstrasse;1;restaurant;Eschenberg;Mo off;regional
35409828;way;;;;Zürcherstrasse;50;fast_food;McDonald's;PH,Su-We 09:00-24:00, Th 09:00-01:00, Fr 09:00-04:00, Sa 09:00-05:00;burger
38083905;way;;;8404;Grüzefeldstrasse;1;fast_food;McDonald's;"Su-Th 08:00-24:00; Fr 08:00-02:00; Sa 08:00-04:00";burger
39374814;way;;;8400;Lindstrasse;40;restaurant;Friedtal;"Mo-Fr 08:30-24:00; Sa 10:00-24:00";pizza
39666027;way;;;;;;restaurant;ZHAW Mensa Technikumstrasse;Mo-Fr 09:00-15:00;regional
41031881;way;;;;Löwenstrasse;16;restaurant;Löwen;"Tu-Fr 10:00-14:00, Mo-Fr 17:30-23:45; Sa 17:30-23:45";
41217199;way;;;;Süsenbergstrasse;17;restaurant;Restaurant Goldenberg;Mo-Su 10:00-23:00;regional
43011471;way;;;;Schaffhauserstrasse;201;restaurant;Schützenhaus;;
43794116;way;;;8406;Schlosstalstrasse;1;fast_food;Burger King;;burger
49023482;way;;;;Reitplatzstrasse;30;restaurant;Zum Reitplatz;;
54707179;way;;;;Tösstalstrasse;360;restaurant;Frohsinn;;
61851921;way;;;;;;restaurant;Waldschenke auf dem Brühlberg;;
65619602;way;;;8400;Wartstrasse;36;restaurant;Bistro Max;Mo-Fr 11:30-14:00,17:00-23:00+;regional
68254705;way;;;8400;Bruderhausstrasse;1;restaurant;Bruderhaus;;
71178390;way;;;;Mörsburgstrasse;36;restaurant;Schlosshalde Mörsburg;We-Su 09:00-23:00;regional
107943940;way;;;;Hegifeldstrasse;127;restaurant;Schloss Schenke;"May-Oct: Sa 14:00-21:00; Su 11:00-19:00";regional
115569994;way;;;;Unterdorfstrasse;7;restaurant;Frohsinn;;
115570125;way;;;;Stadlerstrasse;201;restaurant;Stadel Beizli;;
135915056;way;;;;;;restaurant;Sporrer;;
139585439;way;;;8405;Etzbergstrasse;19a;restaurant;Me Gustas Tu;Fr 19:00-23:30;
146901561;way;;;;Sulzerallee;26;restaurant;WERK4;Mo-Fr 07:30-14:30;
301393855;way;;;;;;fast_food;Imbiss El Arish;Mo-We,Fr 11:30-13:30;egyptian
380090584;way;;;;;;fast_food;City Grill;;
380090589;way;;;8400;Bahnhofplatz;5;cafe;Caffè Spettacolo;"Mo-Fr 06:00-21:00; Sa 06:00-20:00; Su 07:00-20:00";
380094845;way;;;8400;Bahnhofplatz;7;fast_food;Rice Up!;"Mo-Fr 06:30-23:00,08:00-23:00; Su,PH 09:00-21:00";asian
386536801;way;;;8400;Lagerplatz;17a;restaurant;Les Wagons;Su off;regional
462596288;way;;;;;;cafe;Starbucks;"Mo-Fr 06:00-21:30; Sa 06:30-21:30; Su 07:00-21:00";
73653071;node;47.3439521;8.5297852;;;;cafe;moana;"Mo-Sa 08:00-20:00; Su 09:00-17:00";
73670930;node;47.3389071;8.5303237;;;;pub;O'Callaghans Shamrock Pub;"Mo-Fr 11:00-24:00; Sa,Su 12:00-24:00";
73677373;node;47.3405824;8.5299142;;;;pub;Mellow Bar;;
75025846;node;47.3361381;8.5322408;8038;Widmerstrasse;64;restaurant;Il Grappolo;"Tu-Fr 11:00-14:00,17:00-22:00; Sa 17:00-22:00; Su 11:00-14:00,17:00-22:00";"italian;pizza"
80087517;node;47.344132;8.5326994;;;;restaurant;yan-ruyi;We-Fr 12:00-14:00, We-Su 18:00-22:30, Su 13:00-22:00;chinese
80088274;node;47.3441844;8.5331028;;;;restaurant;Renggergut;Mo-Fr 11:00-14:00;
84452656;node;47.3383109;8.5303585;;;;fast_food;Tram Point;;kebab
92612575;node;47.3648083;8.5313604;8002;Tessinerplatz;10;fast_food;McDonald's;"Mo-Th 07:00-01:00; Fr 07:00-06:00; Sa 08:30-06:00; Su 08:30-01:00";burger
103116140;node;47.3612318;8.5356923;8002;Mythenquai;21;fast_food;Hafen Enge Beiz;Mo-Su 9:00-24:00;
103122838;node;47.3435586;8.5368559;8038;Seestrasse;407;restaurant;Ziegel oh Lac;Tu-Su 11:00-24:00;
103131673;node;47.3673633;8.544126;;;;fast_food;Imbiss Riviera;Mo-Su 09:00-22:00;
104247187;node;47.382807;8.4929412;8048;Flurstrasse;70;restaurant;UBS Restaurant Flur;;
104274551;node;47.3814984;8.5025715;;;;restaurant;Shilla;"Mo-Tu 17:30-22:00; We-Th 12:00-14:00,17:30-22:00; Fr 12:00-14:00,17:30-22:30; Sa 16:00-23:00; Su off";korean
104274852;node;47.3825781;8.5012681;8048;Badenerstrasse;526;restaurant;Da Cono;"Tu-Fr 11:00-14:00,17:00-24:00; Sa 17:00-24:00; Su 11:00-14:00,17:00-24:00";italian
104275299;node;47.3842422;8.4978272;;;;restaurant;Pizza Züri;;italian
104276014;node;47.3841009;8.4964028;8048;Badenerstrasse;571;restaurant;Turbinenhalle;"Mo-We 11:30-14:00, 18:00-23:00; Th-Fr 11:30-14:30, 17:00-23:00";"burger;regional"
104300787;node;47.3765101;8.511279;8003;Zurlindenstrasse;275;restaurant;Z am Park;"Mo-Fr 08:00+; Sa,Su 10:00+";
105443906;node;47.409767;8.5374793;8050;Regensbergstrasse;186;restaurant;Gabbiano Pizza & Pasta;"Mo-Fr 10:00-14:00,17:00-22:30; Sa,Su 17:00-22:30";"pizza;italian;burger"
105459350;node;47.3703727;8.5399233;8001;Bahnhofstrasse;28a;restaurant;Zeughauskeller;Mo-Su 11:30-23:00;
105460220;node;47.3692939;8.5392157;8001;Bahnhofstrasse;21;cafe;Sprüngli Café-Bar;"Mo-Fr 07:00-18:30; Sa 08:00-18:00; Su 09:30-17:30";
105506327;node;47.3849796;8.5482469;8006;Universitätstrasse;111;restaurant;Zum Alten Löwen;"Tu-Fr 11:30-14:00, 18:00-23:30; Sa 18:00-23:30, Su, Mo off";
107488702;node;47.3471855;8.5624808;;;;cafe;;;
112965994;node;47.3420405;8.5304612;;Albisstrasse;72;restaurant;Cafe Medina;"Mo-Fr 06:00-18:00; Sa 07:30-18:00; Su 09:00-18:00";
119247298;node;47.3733042;8.5367495;8001;Sihlstrasse;28;restaurant;Haus Hiltl;"Mo-Th 06:00-24:00; Fr-Sa 06:00-23:00; Su 08:00-22:00";
250554254;node;47.3845988;8.4772959;8048;Rautistrasse;281;cafe;Kafi Öfeli;"Mo-Fr 08:00-18:00; Su,PH 09:00-18:00";
252407018;node;47.3794422;8.5470198;8006;Culmannstrasse;1;restaurant;Ristorante Culmann;Mo-Fr 11:00-14:30, Mo-Sa 17:00-23:00;"italian;pizza"
252407019;node;47.3797201;8.5469255;;;;restaurant;La Fontana;Mo-Fr 08:00-16:00;italian
253207101;node;47.400103;8.5436425;8057;Schaffhauserstrasse;188;restaurant;Il Postino;"Mo-Fr 10:00-14:30, 17:00-23:30; Sa 11:00-15:30, 17:00-23:30; Su 17:00-23:00";"italian;pizza"
256339532;node;47.3910962;8.4888858;8048;Hohlstrasse;560;restaurant;Peking Garden;Mo-Su 10:00-23:30;chinese
256437327;node;47.4292515;8.4893752;;;;restaurant;Waldhaus Katzensee;"Mo-Sa 08:00-24:00; Su 09:00-22:00";regional
261651356;node;47.3734628;8.553472;8032;Zürichbergstrasse;24;restaurant;Oberhof;Mo-Fr 10:00-23:30;regional
261914358;node;47.3835914;8.5283234;8005;Gasometerstrasse;5;restaurant;Dar;"We-Fr 18:00-22:00; Sa,Su 10:00-14:00,18:00-22:00";moroccan
262378050;node;47.3697879;8.5563885;8032;Gemeindestrasse;60;restaurant;Rosengarten;Mo-Fr 11:30-14:00,18:00-23:30;
265776667;node;47.3761503;8.559374;;;;restaurant;Grain;"Su 10:00-23:00; Tu-Th 11:00-14:00, 17:00-23:00; Fr 11:00-14:00, 17:00-00:00";
266312456;node;47.3995321;8.5727756;8050;Hüttenkopfstrasse;70;restaurant;Wirtschaft Ziegelhütte;"Tu-Th 09:30-23:00; Fr-Sa 09:30-23:30; Su 11:30-22:30";
266630290;node;47.376424;8.5141895;8003;Badenerstrasse;231;fast_food;Pizza Casa;;
266630292;node;47.3773106;8.5130089;;;;restaurant;pho 50;"Mo-Fr 10:30-14:30,17:00-22:00; Sa,Su 17:00-22:00";
266630294;node;47.3763377;8.5143811;8003;Badenerstrasse;181;pub;Légère;"We 08:00-00:00; Th 08:00-01:00; Fr 08:00-02:00; Sa 09:00-02:00; Su 09:00-17:00";
266630369;node;47.3761581;8.5147672;;;;restaurant;Taverne da Angelo;;italian
266630370;node;47.3783291;8.5096105;8003;Badenerstrasse;355;cafe;Bauer;Mo-Su 06:00-18:00;
267022405;node;47.4145066;8.5330149;8050;Robert-Maillart-Strasse;14;restaurant;Tasteria;Mo-Fr 08:00-16:00;
267023274;node;47.4143917;8.539455;8050;Ellen-Widmann-Weg;2;restaurant;Kai Sushi;"Mo-Fr 11:30-14:00, 17:30-23:00; Sa-Su 17:30-23:00";sushi
267049751;node;47.3639501;8.5201156;8045;Uetlibergstrasse;38;restaurant;Ploy-Thai;;asian
267049752;node;47.3635821;8.5202242;8045;Eibenstrasse;24;fast_food;Dieci Pizzakurier;"Mo-We 11:00-13:30, 17:00-22:00; Th-Sa 11:00-13:30, 17:00-23:00; Su 11:00-22:00";pizza
267345323;node;47.3872345;8.519462;8005;Hardstrasse;234;pub;Big Ben Westside Pub;Tu,We 17:00-24:00, Th 17:00-01:00, Fr 16:00-02:00, Sa 15:00-02:00, Mo 17:00-22:00, Mo-Fr 11:00-14:00;
267345815;node;47.388361;8.5223501;;Heinrichstrasse;245;pub;Billiardino;"Mo-Th 14:00-00:00; Fr 14:00-03:00; Sa 13:00-03:00; Su 13:00-00:00";
267348518;node;47.3767165;8.5403343;8001;Bahnhofplatz;5;fast_food;McDonald's;"Mo-We 07:00-03:00; Th 07:00-04:00; Fr 07:00-06:59; Sa 08:00-07:00, Su 08:00-24:00";burger
267879344;node;47.3697414;8.5100698;8055;Birmensdorferstrasse;297;restaurant;Shangrila Tibet;"Tu-Fr 11:00-14:00, 18:00-23:00; Sa-Su 18:00-23:00";asian
267879345;node;47.3625799;8.5191275;;;;restaurant;Mezzo;Mo-Fr 07:00-24:00, Sa,Su 17:00-24:00;italian
267879346;node;47.3623912;8.5189172;8045;Uetlibergstrasse;65;cafe;Walter Buchmann;"Mo-Fr 06:00-18:30; Sa 07:00-15:00; Su 07:00-14:00";
267879347;node;47.3641859;8.5204226;;;;restaurant;Verona;Mo-Fr 11:00-14:30, Mo-Sa 18:00-23:00;"italian;pizza"
267879348;node;47.3651417;8.5200023;8045;Hopfenstrasse;19;restaurant;Hopfenau;;regional
267879350;node;47.3673432;8.5200355;;;;restaurant;Jane Fine Food;;
267879351;node;47.3592215;8.5162289;8045;Uetlibergstrasse;166;restaurant;Swaad;"Mo-Fr 11:00-14:00, 17:30-24:00; Sa-Su 17:30-24:00";"indian;thai"
268411248;node;47.3613874;8.549412;8008;Seegartenstrasse;14;restaurant;Latino;;
268420651;node;47.3618394;8.5506873;8008;Seefeldstrasse;62;restaurant;Ginger;Mo-Fr 11:45-14:30, Mo-Sa 17:00-24:00;sushi
268420857;node;47.3630486;8.5500149;;;;cafe;Joey's Coffee & Kitchen;;
268421310;node;47.3618934;8.551033;8008;Seefeldstrasse;61;restaurant;Tiffins;"Mo-Fr 11:00-22:00; Sa-Su 16:00-22:00";asian
268421599;node;47.3630112;8.5495281;8008;Seefeldstrasse;40;restaurant;Asian Moon;"Mo-Fr 11:00-14:30, 17:00-23:00; Sa 17:00-23:00";asian
268467807;node;47.3675511;8.5457188;8001;Rämistrasse;4;restaurant;Kronenhalle;Mo-Su 12:00-24:00;"french;regional"
